EmpID,MarriedID,MaritalStatusID,GenderID,EmpStatusID,DeptID,PerfScoreID,FromDiversityJobFairID,PayRate,Termd,PositionID,Position,State,Zip,DOB,Sex,MaritalDesc,CitizenDesc,HispanicLatino,RaceDesc,DateofHire,DateofTermination,TermReason,EmploymentStatus,Department,ManagerName,ManagerID,RecruitmentSource,PerformanceScore,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,LastPerformanceReview_Date,DaysLateLast30,Original DS,LastName_Employee,FirstName_Employee
1401064562,0,0,1,1,5,3,0,16.0,0,19,ProductionTechnicianI,MA,2109.0,1961-06-19 00:00:00,M ,Single,USCitizen,No,White,2014-06-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KelleySpirea,18.0,EmployeeReferral,FullyMeets,2.45,3,0,2019-01-07 00:00:00,0.0,Orig,Punjabhi,Louis
1401064327,1,1,0,1,5,3,0,20.0,0,19,ProductionTechnicianI,MA,2330.0,1977-11-22 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,DavidStanley,14.0,Other,FullyMeets,5.0,4,0,2019-01-10 00:00:00,0.0,Orig,Maurice,Shana
1312063714,1,1,0,1,6,3,0,55.0,0,3,AreaSalesManager,AZ,85006.0,1991-05-23 00:00:00,F,Married,USCitizen,No,Twoormoreraces,2011-05-07 00:00:00,Unknown,N/A-stillemployed,Active,Sales,JohnSmith,17.0,Other,FullyMeets,2.81,3,0,2019-01-17 00:00:00,0.0,Orig,Valentin,Jackie
1312063675,1,1,0,3,5,3,0,24.0,0,19,ProductionTechnicianI,MA,1864.0,1974-10-09 00:00:00,F,Married,USCitizen,No,Asian,Unknown,Unknown,N/A-stillemployed,LeaveofAbsence,Production       ,KissySullivan,20.0,On-campusRecruiting,FullyMeets,1.71,5,0,2019-02-15 00:00:00,0.0,Orig,Goyal,Roxana
1312063507,1,1,1,5,5,3,1,22.0,1,19,ProductionTechnicianI,MA,2062.0,1974-02-21 00:00:00,M ,Married,USCitizen,Yes,Asian,2012-02-04 00:00:00,Unknown,unhappy,VoluntarilyTerminated,Production       ,KissySullivan,20.0,DiversityJobFair,FullyMeets,1.98,3,0,Unknown,Unknown,Orig,Barbara,Thomas
1311063172,0,0,0,2,5,3,0,19.75,0,19,ProductionTechnicianI,MA,1821.0,1987-04-10 00:00:00,F,Single,USCitizen,No,White,2016-06-07 00:00:00,Unknown,N/A-Hasnotstartedyet,FutureStart,Production       ,MichaelAlbert,22.0,Newspager/Magazine,FullyMeets,4.12,5,0,2019-01-28 00:00:00,0.0,Orig,Crimmings,Jean
1311063114,0,0,1,1,5,3,0,20.0,0,19,ProductionTechnicianI,MA,1701.0,1983-02-02 00:00:00,M ,Single,USCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KelleySpirea,18.0,MBTAads,FullyMeets,4.43,3,0,2019-02-01 00:00:00,0.0,Orig,Carey,Michael
1311062610,1,1,1,1,5,3,0,21.0,0,19,ProductionTechnicianI,MA,1801.0,1980-02-02 00:00:00,M ,Married,USCitizen,No,Asian,2011-10-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,BrannonMiller,12.0,PayPerClick-Google,FullyMeets,3.38,3,0,2019-01-21 00:00:00,0.0,Orig,Kretschmer,John
1309061015,0,0,1,1,5,3,0,19.0,0,19,ProductionTechnicianI,MA,1905.0,1985-09-15 00:00:00,M ,Single,USCitizen,Yes,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,DavidStanley,14.0,EmployeeReferral,FullyMeets,4.5,3,0,2019-02-18 00:00:00,0.0,Orig,Garcia,Raul
1308060959,0,0,1,1,3,3,0,53.0,0,28,Sr.NetworkEngineer,CT,6278.0,1965-09-09 00:00:00,M ,Single,USCitizen,No,White,2014-10-11 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,EmployeeReferral,FullyMeets,5.0,3,4,2019-01-02 00:00:00,0.0,Orig,South,Joe
1308060754,1,1,0,1,5,3,0,23.0,0,19,ProductionTechnicianI,MA,2451.0,1974-11-07 00:00:00,F,Married,USCitizen,No,White,2013-11-11 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,BrannonMiller,12.0,On-campusRecruiting,FullyMeets,1.04,3,0,2019-01-22 00:00:00,0.0,Orig,Mangal,Debbie
1308060671,0,0,0,5,5,3,1,16.0,1,19,ProductionTechnicianI,MA,2109.0,1969-10-02 00:00:00,F,Single,USCitizen,Yes,Twoormoreraces,2012-09-01 00:00:00,Unknown,relocationoutofarea,VoluntarilyTerminated,Production       ,KetsiaLiebig,19.0,DiversityJobFair,FullyMeets,1.44,4,0,Unknown,Unknown,Orig,Williams,Jacquelyn
1308060622,0,2,0,5,5,3,1,22.0,1,19,ProductionTechnicianI,MA,2330.0,1970-05-15 00:00:00,F,Divorced,USCitizen,No,White,2011-07-11 00:00:00,Unknown,hours,VoluntarilyTerminated,Production       ,ElijiahGray,16.0,DiversityJobFair,FullyMeets,4.24,4,0,Unknown,Unknown,Orig,Gerke,Melisa
1308060535,0,0,1,5,5,3,0,21.0,1,19,ProductionTechnicianI,MA,2148.0,1974-12-21 00:00:00,M ,Single,USCitizen,No,White,2009-05-01 00:00:00,Unknown,relocationoutofarea,VoluntarilyTerminated,Production       ,MichaelAlbert,22.0,WordofMouth,FullyMeets,1.53,5,0,Unknown,Unknown,Orig,Sadki,Nore
1308060366,1,1,0,1,5,4,0,16.0,0,19,ProductionTechnicianI,MA,2031.0,1989-09-01 00:00:00,F,Married,USCitizen,No,White,2014-07-07 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,BrannonMiller,12.0,ProfessionalSociety,Exceeds,5.0,3,0,2019-02-27 00:00:00,0.0,Orig,Billis,Helen
1307060212,0,0,1,5,5,3,0,23.0,1,19,ProductionTechnicianI,MA,2030.0,1987-05-24 00:00:00,M ,Single,USCitizen,Yes,White,2011-10-01 00:00:00,Unknown,hours,VoluntarilyTerminated,Production       ,WebsterButler,39.0,Newspager/Magazine,FullyMeets,5.0,5,0,Unknown,Unknown,Orig,Whittier,Scott
1307060199,1,1,1,5,3,3,0,62.0,1,27,Sr.DBA,MA,2148.0,1975-05-05 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,careerchange,VoluntarilyTerminated,IT/IS,SimonRoup,4.0,CompanyIntranet-Partner,FullyMeets,4.96,3,6,Unknown,Unknown,Orig,Ait Sidi,Karthikeyan
1307060188,1,1,0,1,1,3,1,34.95,0,26,Sr.Accountant,MA,2468.0,1987-04-04 00:00:00,F,Married,USCitizen,No,Asian,Unknown,Unknown,N/A-stillemployed,Active,Admin Offices,BrandonR.LeBlanc,3.0,DiversityJobFair,FullyMeets,5.0,4,3,2019-02-18 00:00:00,0.0,Orig,Boutwell,Bonalyn
1307060083,1,1,0,5,5,3,1,17.0,1,19,ProductionTechnicianI,MA,1902.0,1974-01-12 00:00:00,F,Married,USCitizen,Yes,Hispanic,2011-10-01 00:00:00,2011-12-01 00:00:00,Anotherposition,VoluntarilyTerminated,Production       ,DavidStanley,14.0,DiversityJobFair,FullyMeets,1.79,4,0,Unknown,Unknown,Orig,Baczenski,Rachael
1307060077,0,2,1,1,5,3,0,54.0,0,18,ProductionManager,MA,1752.0,1981-07-11 00:00:00,M ,Divorced,USCitizen,No,White,2015-02-06 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,JanetKing,2.0,EmployeeReferral,FullyMeets,4.63,3,0,2019-01-04 00:00:00,0.0,Orig,Gray,Elijiah
1307060058,0,0,1,5,5,2,0,24.0,1,19,ProductionTechnicianI,MA,2458.0,1988-03-17 00:00:00,M ,Single,USCitizen,No,BlackorAfricanAmerican,2011-10-01 00:00:00,Unknown,careerchange,VoluntarilyTerminated,Production       ,WebsterButler,39.0,SearchEngine-GoogleBingYahoo,NeedsImprovement,3.54,5,0,Unknown,Unknown,Orig,Pelech,Emil
1307059944,1,1,0,1,5,3,0,17.0,0,19,ProductionTechnicianI,MA,1749.0,1973-09-23 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,SearchEngine-GoogleBingYahoo,FullyMeets,2.72,3,0,2019-01-21 00:00:00,0.0,Orig,Peterson,Kayla
1307059937,0,0,1,1,5,3,0,24.0,0,20,ProductionTechnicianII,MA,2155.0,1988-08-10 00:00:00,M ,Single,USCitizen,Yes,White,2013-11-11 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KelleySpirea,18.0,Newspager/Magazine,FullyMeets,5.0,3,0,2019-01-08 00:00:00,0.0,Orig,Hankard,Earnest
1307059817,0,0,0,1,1,3,0,16.56,0,2,AdministrativeAssistant,MA,2330.0,1988-05-19 00:00:00,F,Single,USCitizen,No,White,2015-01-05 00:00:00,Unknown,N/A-stillemployed,Active,Admin Offices,BrandonR.LeBlanc,1.0,WebsiteBannerAds,FullyMeets,5.0,3,5,2019-01-15 00:00:00,0.0,Orig,Singh,Nan
1306059197,1,1,1,1,6,3,0,56.0,0,3,AreaSalesManager,NH,3062.0,1988-09-14 00:00:00,M ,Married,USCitizen,No,AmericanIndianorAlaskaNative,Unknown,Unknown,N/A-stillemployed,Active,Sales,JohnSmith,17.0,PayPerClick-Google,FullyMeets,3.6,5,0,2019-01-30 00:00:00,0.0,Orig,Digitale,Alfred
1306058816,1,1,1,5,5,3,0,23.5,1,19,ProductionTechnicianI,MA,1810.0,1977-10-31 00:00:00,M ,Married,USCitizen,No,White,Unknown,2015-08-06 00:00:00,unhappy,VoluntarilyTerminated,Production       ,WebsterButler,39.0,Billboard,FullyMeets,5.0,4,0,Unknown,Unknown,Orig,DeGweck,James
1306058509,0,2,0,5,5,3,0,23.0,1,20,ProductionTechnicianII,MA,1742.0,1976-09-22 00:00:00,F,Divorced,USCitizen,No,White,Unknown,2013-01-04 00:00:00,unhappy,VoluntarilyTerminated,Production       ,AmyDunn,11.0,SearchEngine-GoogleBingYahoo,FullyMeets,3.72,3,0,Unknown,Unknown,Orig,Huynh,Ming
1306057978,0,0,1,1,6,1,0,55.0,0,3,AreaSalesManager,AL,36006.0,1975-11-02 00:00:00,M ,Single,USCitizen,No,Twoormoreraces,Unknown,Unknown,N/A-stillemployed,Active,Sales,JohnSmith,17.0,InternetSearch,PIP,1.93,3,0,2019-01-30 00:00:00,0.0,Orig,Mullaney,Howard
1306057810,0,0,0,1,5,4,0,25.0,0,20,ProductionTechnicianII,MA,2128.0,1969-09-08 00:00:00,F,Single,USCitizen,No,White,2014-07-07 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,BrannonMiller,12.0,ProfessionalSociety,Exceeds,1.51,3,0,2019-01-11 00:00:00,0.0,Orig,Johnston,Yen
1305057440,1,1,1,5,5,3,0,18.0,1,19,ProductionTechnicianI,MA,2451.0,1988-03-06 00:00:00,M ,Married,USCitizen,No,White,2011-05-07 00:00:00,Unknown,moremoney,VoluntarilyTerminated,Production       ,BrannonMiller,12.0,SearchEngine-GoogleBingYahoo,FullyMeets,5.0,3,0,Unknown,Unknown,Orig,Pham,Hong
1305057282,0,0,0,1,5,3,0,19.5,0,19,ProductionTechnicianI,MA,2170.0,1979-02-12 00:00:00,F,Single,USCitizen,No,White,2014-12-05 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,ElijiahGray,16.0,InternetSearch,FullyMeets,2.73,4,0,2019-02-19 00:00:00,0.0,Orig,Chan,Lin
1305056276,0,4,0,5,5,3,0,24.0,1,20,ProductionTechnicianII,MA,2122.0,1976-12-26 00:00:00,F,Widowed,USCitizen,No,White,2013-08-07 00:00:00,Unknown,moremoney,VoluntarilyTerminated,Production       ,MichaelAlbert,22.0,On-campusRecruiting,FullyMeets,4.65,4,0,Unknown,Unknown,Orig,Lundy,Susan
1304055987,1,1,1,1,5,3,0,17.0,0,19,ProductionTechnicianI,MA,2048.0,1986-12-09 00:00:00,M ,Married,USCitizen,No,White,2012-09-07 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,DavidStanley,14.0,Newspager/Magazine,FullyMeets,5.0,5,0,2019-02-04 00:00:00,0.0,Orig,Langton,Enrico
1304055986,1,1,0,5,5,3,0,23.0,1,20,ProductionTechnicianII,MA,2176.0,1986-12-10 00:00:00,F,Married,USCitizen,No,Twoormoreraces,2011-05-07 00:00:00,Unknown,Anotherposition,VoluntarilyTerminated,Production       ,AmyDunn,11.0,Newspager/Magazine,FullyMeets,5.0,4,0,Unknown,Unknown,Orig,Mancuso,Karen
1304055947,0,0,0,1,5,4,0,23.0,0,19,ProductionTechnicianI,MA,1844.0,1977-05-22 00:00:00,F,Single,USCitizen,No,White,2012-09-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,MBTAads,Exceeds,5.0,5,0,2019-01-07 00:00:00,0.0,Orig,Anderson,Linda
1304055683,0,0,1,1,5,3,0,14.0,0,19,ProductionTechnicianI,MA,1721.0,1977-11-10 00:00:00,M ,Single,USCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,On-campusRecruiting,FullyMeets,2.79,3,0,2019-02-06 00:00:00,0.0,Orig,Knapp,Bradley  J
1303054625,0,0,0,1,4,3,0,55.51,0,24,SoftwareEngineer,MA,2135.0,1987-11-07 00:00:00,F,Single,USCitizen,No,Asian,2013-11-11 00:00:00,Unknown,N/A-stillemployed,Active,Software Engineering,AlexSweetwater,10.0,SearchEngine-GoogleBingYahoo,FullyMeets,1.53,5,4,2019-01-14 00:00:00,0.0,Orig,Martin,Sandra
1303054580,0,0,1,5,5,3,0,50.5,1,18,ProductionManager,MA,1901.0,1970-03-10 00:00:00,M ,Single,USCitizen,No,Asian,Unknown,2014-07-08 00:00:00,retiring,VoluntarilyTerminated,Production       ,JanetKing,2.0,Billboard,FullyMeets,3.39,3,0,Unknown,Unknown,Orig,Bozzi,Charles
1303054329,1,1,0,2,5,4,0,27.0,0,20,ProductionTechnicianII,MA,2145.0,1966-04-17 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,N/A-Hasnotstartedyet,FutureStart,Production       ,KelleySpirea,18.0,EmployeeReferral,Exceeds,2.7,3,0,2019-01-14 00:00:00,0.0,Orig,Beak,Kimberly
1302053362,1,1,0,1,5,3,0,21.0,0,19,ProductionTechnicianI,MA,2154.0,1988-07-10 00:00:00,F,Married,USCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,N/A-stillemployed,Active,Production       ,ElijiahGray,16.0,On-campusRecruiting,FullyMeets,3.51,3,0,2019-02-18 00:00:00,0.0,Orig,Sander,Kamrin
1302053339,1,1,1,1,5,1,0,18.0,0,19,ProductionTechnicianI,MA,2132.0,1989-10-18 00:00:00,M ,Married,USCitizen,No,White,2015-11-05 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,ProfessionalSociety,PIP,1.56,5,0,2019-01-03 00:00:00,0.0,Orig,Fernandes,Nilson
1302053333,0,0,1,1,1,3,0,29.0,0,1,AccountantI,MA,2703.0,1986-09-01 00:00:00,M ,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Admin Offices,BrandonR.LeBlanc,1.0,InternetSearch,FullyMeets,3.9,5,5,2019-01-18 00:00:00,0.0,Orig,Steans,Tyrone
1302053046,0,4,0,4,6,3,0,55.0,1,3,AreaSalesManager,OH,43050.0,1971-07-10 00:00:00,F,Widowed,USCitizen,No,BlackorAfricanAmerican,2014-07-07 00:00:00,2015-05-09 00:00:00,attendance,TerminatedforCause,Sales,JohnSmith,17.0,Monster.com,FullyMeets,3.97,4,0,Unknown,Unknown,Orig,Gill,Whitney
1302053044,1,1,1,3,5,3,0,21.0,0,19,ProductionTechnicianI,MA,2136.0,1977-04-08 00:00:00,M ,Married,USCitizen,No,White,2014-12-05 00:00:00,Unknown,N/A-stillemployed,LeaveofAbsence,Production       ,KetsiaLiebig,19.0,On-campusRecruiting,FullyMeets,5.0,5,0,2019-02-18 00:00:00,0.0,Orig,Newman,Richard
1301052902,0,0,1,1,3,3,0,28.99,0,14,ITSupport,MA,2170.0,1985-09-05 00:00:00,M ,Single,USCitizen,No,White,2012-05-09 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,EricDougall,6.0,Glassdoor,FullyMeets,2.55,3,6,2019-02-27 00:00:00,0.0,Orig,Clayton,Rick
1301052462,0,0,1,1,5,3,0,19.0,0,19,ProductionTechnicianI,MA,1887.0,1976-01-19 00:00:00,M ,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,Billboard,FullyMeets,3.07,4,0,2019-01-23 00:00:00,0.0,Orig,Keatts,Kramer
1301052449,1,1,1,1,5,3,0,26.0,0,20,ProductionTechnicianII,MA,1890.0,1977-08-19 00:00:00,M ,Married,USCitizen,No,White,2011-04-04 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,Careerbuilder,FullyMeets,3.25,5,0,2019-01-14 00:00:00,0.0,Orig,Burkett,Benjamin
1301052436,0,3,1,1,5,3,0,29.0,0,20,ProductionTechnicianII,MA,1460.0,1974-12-01 00:00:00,M ,Separated,USCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,On-campusRecruiting,FullyMeets,4.29,5,0,2019-01-28 00:00:00,0.0,Orig,Moumanil,Maliki
1301052347,0,4,0,1,3,3,0,55.2,0,28,Sr.NetworkEngineer,MA,2453.0,1978-05-02 00:00:00,F,Widowed,USCitizen,No,Asian,Unknown,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,EmployeeReferral,FullyMeets,1.06,4,8,2019-02-05 00:00:00,0.0,Orig,Warfield,Sarah
1301052124,0,4,1,1,5,3,0,22.0,0,19,ProductionTechnicianI,MA,2199.0,1983-02-18 00:00:00,M ,Widowed,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,EmployeeReferral,FullyMeets,5.0,4,0,2019-02-25 00:00:00,0.0,Orig,Athwal,Sam
1212052023,0,2,1,1,3,3,0,45.0,0,14,ITSupport,MA,1886.0,1988-01-07 00:00:00,M ,Divorced,USCitizen,No,White,2015-05-01 00:00:00,Unknown,N/A-stillemployed,Active,IT/IS,PeterMonroe,7.0,Glassdoor,FullyMeets,1.84,5,6,2019-02-18 00:00:00,0.0,Orig,Bacong,Alejandro
1212051962,0,2,1,5,5,3,0,18.0,1,19,ProductionTechnicianI,MA,2747.0,1977-07-15 00:00:00,M ,Divorced,USCitizen,No,White,Unknown,2013-06-04 00:00:00,Anotherposition,VoluntarilyTerminated,Production       ,MichaelAlbert,22.0,On-lineWebapplication,FullyMeets,5.0,5,0,Unknown,Unknown,Orig,Barton,Nader
1212051409,0,0,0,3,5,3,1,22.0,0,19,ProductionTechnicianI,MA,1902.0,1970-02-11 00:00:00,F,Single,USCitizen,No,Twoormoreraces,2009-06-07 00:00:00,Unknown,N/A-stillemployed,LeaveofAbsence,Production       ,BrannonMiller,12.0,DiversityJobFair,FullyMeets,4.46,3,0,2019-01-25 00:00:00,0.0,Orig,Bachiochi,Linda
1211051232,0,4,0,1,5,3,0,15.0,0,19,ProductionTechnicianI,MA,1730.0,1978-08-17 00:00:00,F,Widowed,USCitizen,No,Asian,Unknown,Unknown,N/A-stillemployed,Active,Production       ,DavidStanley,14.0,On-campusRecruiting,FullyMeets,1.24,5,0,2019-01-30 00:00:00,0.0,Orig,Zima,Colleen
1211050793,0,2,1,5,5,3,0,20.0,1,19,ProductionTechnicianI,MA,2176.0,1982-07-22 00:00:00,M ,Divorced,USCitizen,Yes,White,Unknown,Unknown,retiring,VoluntarilyTerminated,Production       ,ElijiahGray,16.0,ProfessionalSociety,FullyMeets,5.0,4,0,Unknown,Unknown,Orig,Rhoads,Thomas
1211050782,1,1,0,1,1,3,0,21.5,1,2,AdministrativeAssistant,MA,2170.0,1985-09-16 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,nan,TerminatedforCause,Admin Offices,BrandonR.LeBlanc,1.0,PayPerClick-Google,FullyMeets,3.24,3,4,Unknown,Unknown,Orig,Howard,Estelle
1209049326,1,1,1,2,6,3,0,55.0,0,3,AreaSalesManager,TX,78789.0,1984-07-01 00:00:00,M ,Married,USCitizen,No,Twoormoreraces,2016-06-07 00:00:00,Unknown,N/A-Hasnotstartedyet,FutureStart,Sales,LynnDaneault,21.0,WebsiteBannerAds,FullyMeets,2.91,4,0,2019-01-29 00:00:00,0.0,Orig,McKinzie,Jac
1209049259,0,0,0,1,5,3,0,17.0,0,19,ProductionTechnicianI,MA,2189.0,1986-07-07 00:00:00,F,Single,USCitizen,No,White,2014-06-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,KetsiaLiebig,19.0,Newspager/Magazine,FullyMeets,2.55,4,0,2019-02-26 00:00:00,0.0,Orig,Mahoney,Lauren
1209048771,0,0,1,1,6,3,0,56.0,0,3,AreaSalesManager,TX,78207.0,1970-06-11 00:00:00,M ,Single,EligibleNonCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,N/A-stillemployed,Active,Sales,LynnDaneault,21.0,EmployeeReferral,FullyMeets,2.94,5,0,2019-01-19 00:00:00,0.0,Orig,Martins,Joseph
1209048697,1,1,1,5,5,3,0,26.0,1,20,ProductionTechnicianII,MA,2169.0,1978-11-25 00:00:00,M ,Married,USCitizen,No,White,Unknown,Unknown,careerchange,VoluntarilyTerminated,Production       ,DavidStanley,14.0,Other,FullyMeets,1.3,4,0,Unknown,Unknown,Orig,Close,Phil
1209048696,1,1,0,1,5,2,0,22.0,0,19,ProductionTechnicianI,MA,2351.0,1978-12-02 00:00:00,F,Married,USCitizen,No,BlackorAfricanAmerican,2013-07-01 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,BrannonMiller,12.0,PayPerClick-Google,NeedsImprovement,3.88,4,0,2019-01-18 00:00:00,0.0,Orig,DiNocco,Lily
1208048229,0,2,1,5,5,3,0,21.0,1,19,ProductionTechnicianI,MA,2478.0,1984-12-31 00:00:00,M ,Divorced,USCitizen,No,White,Unknown,2012-07-04 00:00:00,moremoney,VoluntarilyTerminated,Production       ,MichaelAlbert,22.0,PayPerClick-Google,FullyMeets,3.8,5,0,Unknown,Unknown,Orig,Rarrick,Quinn
1208048062,0,0,0,1,5,3,0,16.0,0,19,ProductionTechnicianI,MA,2763.0,1951-01-02 00:00:00,F,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,MichaelAlbert,22.0,SearchEngine-GoogleBingYahoo,FullyMeets,5.0,4,0,2019-02-12 00:00:00,0.0,Orig,Chace,Beatrice
1207046956,1,1,0,5,5,3,0,28.0,1,20,ProductionTechnicianII,MA,2445.0,1984-02-16 00:00:00,F,Married,Non-Citizen,No,White,Unknown,2012-07-04 00:00:00,relocationoutofarea,VoluntarilyTerminated,Production       ,MichaelAlbert,30.0,Glassdoor,FullyMeets,3.03,5,0,Unknown,Unknown,Orig,Homberger,Adrienne  J
1206044851,0,0,0,4,5,1,0,18.5,1,19,ProductionTechnicianI,MA,2152.0,1980-09-30 00:00:00,F,Single,USCitizen,No,Twoormoreraces,Unknown,2016-01-05 00:00:00,performance,TerminatedforCause,Production       ,KissySullivan,20.0,ProfessionalSociety,PIP,3.09,2,0,Unknown,Unknown,Orig,O'hare,Lynn
1206043417,1,1,1,5,1,3,1,55.0,1,23,SharedServicesManager,MA,2045.0,1984-11-06 00:00:00,M ,Married,EligibleNonCitizen,No,BlackorAfricanAmerican,Unknown,Unknown,careerchange,VoluntarilyTerminated,Admin Offices,JanetKing,2.0,DiversityJobFair,FullyMeets,4.15,4,0,Unknown,Unknown,Orig,Quinn,Sean
1206042315,1,1,0,5,5,3,0,15.25,1,19,ProductionTechnicianI,MA,1886.0,1981-03-26 00:00:00,F,Married,USCitizen,No,White,2011-05-07 00:00:00,Unknown,unhappy,VoluntarilyTerminated,Production       ,MichaelAlbert,22.0,InternetSearch,FullyMeets,3.18,4,0,Unknown,Unknown,Orig,Linares,Marilyn
1206038000,1,1,1,5,5,3,0,24.0,1,19,ProductionTechnicianI,MA,1420.0,1974-01-07 00:00:00,M ,Married,USCitizen,No,BlackorAfricanAmerican,2011-10-01 00:00:00,Unknown,attendance,VoluntarilyTerminated,Production       ,AmyDunn,11.0,Glassdoor,FullyMeets,5.0,3,0,Unknown,Unknown,Orig,Robinson,Alain
1205033439,0,0,1,5,5,1,0,25.0,1,20,ProductionTechnicianII,MA,2472.0,1985-06-29 00:00:00,M ,Single,USCitizen,No,White,Unknown,2014-04-09 00:00:00,unhappy,VoluntarilyTerminated,Production       ,BrannonMiller,12.0,MBTAads,PIP,5.0,2,0,Unknown,Unknown,Orig,Miller,Ned
1205033180,0,0,0,1,5,3,0,22.0,0,20,ProductionTechnicianII,MA,2302.0,1985-04-20 00:00:00,F,Single,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,DavidStanley,14.0,Newspager/Magazine,FullyMeets,3.4,4,0,2019-02-21 00:00:00,0.0,Orig,Wolk,Hang  T
1205033102,1,1,0,1,5,3,0,15.0,0,19,ProductionTechnicianI,MA,2149.0,1985-08-24 00:00:00,F,Married,USCitizen,No,White,Unknown,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,Newspager/Magazine,FullyMeets,4.81,4,0,2019-02-15 00:00:00,0.0,Orig,Shields,Seffi
1204033044,1,1,1,5,5,3,0,22.0,1,19,ProductionTechnicianI,MA,2421.0,1983-03-28 00:00:00,M ,Married,USCitizen,No,White,2013-01-04 00:00:00,Unknown,moremoney,VoluntarilyTerminated,Production       ,AmyDunn,11.0,EmployeeReferral,FullyMeets,3.18,3,0,Unknown,Unknown,Orig,Ndzi,Horia
1204033041,0,0,1,5,5,3,1,18.0,1,19,ProductionTechnicianI,MA,2110.0,1989-05-02 00:00:00,M ,Single,USCitizen,No,BlackorAfricanAmerican,Unknown,2014-04-04 00:00:00,returntoschool,VoluntarilyTerminated,Production       ,WebsterButler,39.0,DiversityJobFair,FullyMeets,2.61,3,0,Unknown,Unknown,Orig,Ndzi,Colombui
1204032927,0,0,0,1,5,4,0,16.0,0,19,ProductionTechnicianI,MA,2451.0,1980-05-08 00:00:00,F,Single,USCitizen,Yes,Twoormoreraces,Unknown,Unknown,N/A-stillemployed,Active,Production       ,AmyDunn,11.0,ProfessionalSociety,Exceeds,3.39,4,0,2019-02-07 00:00:00,0.0,Orig,Girifalco,Evelyn
1204032843,0,0,1,1,6,3,1,55.5,0,3,AreaSalesManager,NY,10171.0,1969-02-24 00:00:00,M ,Single,USCitizen,Yes,Twoormoreraces,2011-07-03 00:00:00,Unknown,N/A-stillemployed,Active,Sales,JohnSmith,17.0,DiversityJobFair,FullyMeets,3.65,5,0,2019-01-17 00:00:00,0.0,Orig,Friedman,Gerry
1203032498,0,0,0,1,4,3,0,57.12,0,24,SoftwareEngineer,MA,2176.0,1979-07-05 00:00:00,F,Single,USCitizen,No,BlackorAfricanAmerican,2012-09-01 00:00:00,Unknown,N/A-stillemployed,Active,Software Engineering,AlexSweetwater,10.0,Monster.com,FullyMeets,3.79,5,5,2019-01-25 00:00:00,0.0,Orig,Del Bosque,Keyla
1203032357,0,0,0,1,5,3,0,19.0,0,19,ProductionTechnicianI,MA,2132.0,1984-07-07 00:00:00,F,Single,USCitizen,No,White,2013-08-07 00:00:00,Unknown,N/A-stillemployed,Active,Production       ,DavidStanley,14.0,VendorReferral,FullyMeets,2.79,5,0,2019-01-02 00:00:00,0.0,Orig,Nguyen,Lei-Ming
